ACHAT BAGELSTEIN PARIS 10 16-05-2019 ,2019-16-05,-95.45
ALVEUS CLUB APRR 16-05-2019 ,2019-16-05,-33.21
PANDA CRAFT PARIS 01 16-05-2019 ,2019-16-05,-64.1
FRANPRIX DRAGUIGN 16-05-2019 ,2019-16-05,-37.76
GROS BRAS NICE 16-05-2019 ,2019-16-05,-93.02
PETIT BAL MUSETTE PARIS 19 16-05-2019 DEBIT DIFF 32156,2019-16-05,-76.63
TELEPAIEMENT ATTELAGE PARIS 13 16-05-2019 DEBIT DIFFEREE 32156,2019-16-05,-73.16
ABONN FABRIQUECOOKIE PARIS 09 16-05-2019 COMPTANT 32156,2019-16-05,-7.25
ABONNEMENT LE GRAND BALLON PARIS 17 16-05-2019 COMPTANT 32156,2019-16-05,-72.17
ATTELAGE MONACO 16-05-2019 ,2019-16-05,-20.16
ABONN ALVEUS MIEL PARIS 08 16-05-2019 COMPTANT 32156,2019-16-05,-56.62
HELL'S ANGEL CLUB PARIS 04 16-05-2019 ,2019-16-05,-82.6
PETITS BRAS PARIS 08 16-05-2019 DEBIT DIFFEREE 32156,2019-16-05,-21.33
STOCKOMANI PARIS 16 16-05-2019 DEBIT DIFFEREE 32156,2019-16-05,-96.0
FACTURE CARTE OKAID SUSHI PERPI 16-05-2019 ,2019-16-05,-92.71
TELEPAIEMENT STOKOMANI BORDEAUX 16-05-2019 DEBIT DIFFEREE 32156,2019-16-05,-34.25
FACTURE CARTE FRAN PARIS 12 16-05-2019 ,2019-16-05,-17.74
PVC PLOMBERIE PARIS 04 16-05-2019 DEBIT DIFFEREE 32156,2019-16-05,-72.57
JAC PARIS 03 16-05-2019 COMPTANT 32156,2019-16-05,-78.65
FACTURE JEUX D'ADULTES CANNE 16-05-2019 ,2019-16-05,-68.37
OKAID SUSHI PARIS 20 16-05-2019 ,2019-16-05,-45.37
FLEX DISTRIB PERPI 16-05-2019 ,2019-16-05,-97.12
TICKET MANIX FR LYON 16-05-2019 DEBIT DIFF 32156,2019-16-05,-55.48
PRESS THE BUTTON PARIS 04 16-05-2019 DEBIT DIFFEREE 32156,2019-16-05,-81.44
L'ATELIER PARIS 20 16-05-2019 ,2019-16-05,-92.55
TICKET FABRIQUE LILLE 16-05-2019 DEBIT DIFF 32156,2019-16-05,-47.59
OXYBUL- EVEIL ET JEUX PARIS 17 16-05-2019 COMPTANT 32156,2019-16-05,-78.19
PRELEV PRESS THE BUTTON PARIS 01 16-05-2019 DEBIT DIFFEREE 32156,2019-16-05,-92.36
LE PETIT BALLON PARIS 12 16-05-2019 DEBIT DIFFEREE 32156,2019-16-05,-99.05
FACTURE CARTE MOTORCYCLE CLUB NANTE 16-05-2019 DEBIT DIFF 32156,2019-16-05,-74.59
PRELEV CORNER APPLE PARIS 20 16-05-2019 DEBIT DIFFEREE 32156,2019-16-05,-29.23
HEETCH PARIS 06 16-05-2019 ,2019-16-05,-76.85
TICKET MIIMOSA COULOM 16-05-2019 DEBIT DIFFEREE 32156,2019-16-05,-56.46
FRANPRIX PARIS 08 16-05-2019 ,2019-16-05,-82.78
ATELIER THRUXT PARIS 10 16-05-2019 ,2019-16-05,-76.2
FABRI TOILE DRAGUIGN 16-05-2019 DEBIT DIFFEREE 32156,2019-16-05,-57.13
SO GLAMOUROUS PARIS 17 16-05-2019 COMPTANT 32156,2019-16-05,-75.24
TELEPAIEMENT EKWATEUR PERPI 16-05-2019 COMPTANT 32156,2019-16-05,-24.27
FACTURE BGL CRN PARIS 10 16-05-2019 ,2019-16-05,-48.59
PETITS BRAS PARIS 06 16-05-2019 ,2019-16-05,-96.21
TELEPAIEMENT FRANCE DRAGUIGN 16-05-2019 ,2019-16-05,-67.17
MIIMOSA PARIS 12 16-05-2019 DEBIT DIFF 32156,2019-16-05,-39.68
DADA MARKET MARSEILLE 13 16-05-2019 DEBIT DIFF 32156,2019-16-05,-43.99
FACT OKAIDI PARIS 11 16-05-2019 DEBIT DIFFEREE 32156,2019-16-05,-68.26
ABONNEMENT ALICE'S GARDEN PARIS 07 16-05-2019 ,2019-16-05,-59.38
YUMYUM CHINESE REST PARIS 12 16-05-2019 DEBIT DIFF 32156,2019-16-05,-69.62
FACTURE JEUX D'ADULTES MARSEILLE 13 16-05-2019 ,2019-16-05,-63.75
QUICK DELIVERY LYO 16-05-2019 ,2019-16-05,-79.13
JACQUE A DIT MONACO 16-05-2019 COMPTANT 32156,2019-16-05,-40.35
CARTE CERDAN PARIS 08 16-05-2019 DEBIT DIFFEREE 32156,2019-16-05,-13.5
BAGELSTEIN LYO 16-05-2019 COMPTANT 32156,2019-16-05,-82.06
BAGELSTEIN TOULON 16-05-2019 DEBIT DIFFEREE 32156,2019-16-05,-23.27
ABONNEMENT FABRIQUECOOKIE MONACO 16-05-2019 ,2019-16-05,-41.08
ABONN JAC COULOM 16-05-2019 DEBIT DIFF 32156,2019-16-05,-69.41
PRELEV 5ASEC PARIS 16 16-05-2019 ,2019-16-05,-20.78
GYMLIB PARIS 19 16-05-2019 DEBIT DIFFEREE 32156,2019-16-05,-27.16
FACTURE ALVEUS MIEL PARIS 14 16-05-2019 ,2019-16-05,-40.64
ALICE COOKIES PARIS 18 16-05-2019 DEBIT DIFFEREE 32156,2019-16-05,-56.8
GYMLIB COULOM 16-05-2019 ,2019-16-05,-32.54
CARTE EVEIL DOUCEUR PARIS 11 16-05-2019 ,2019-16-05,-92.9
SUCYDIST PARIS 05 16-05-2019 ,2019-16-05,-47.05
FACTURE BGL CRN MARSEILLE 13 16-05-2019 DEBIT DIFF 32156,2019-16-05,-24.75
PETIT BAL MUSETTE BREST 16-05-2019 ,2019-16-05,-63.89
CB BRAS ET PIEDS PARIS 14 16-05-2019 ,2019-16-05,-23.2
CARTE ATELIER THRUXT PARIS 12 16-05-2019 ,2019-16-05,-43.36
TELEPAIEMENT LA FAB MARS 16-05-2019 COMPTANT 32156,2019-16-05,-8.37
JAC PARIS 15 16-05-2019 DEBIT DIFFEREE 32156,2019-16-05,-27.27
LE BALLON LYON 16-05-2019 ,2019-16-05,-68.05
SUCYDIST BREST 16-05-2019 ,2019-16-05,-3.67
ESSENCE GYM PARIS 20 16-05-2019 ,2019-16-05,-13.56
FABRI TOILE DRAGUIGN 16-05-2019 ,2019-16-05,-88.47
FACTURE STOCKOMANIA PARIS 13 16-05-2019 ,2019-16-05,-30.63
STOK O MANI PARIS 01 16-05-2019 DEBIT DIFFEREE 32156,2019-16-05,-22.05
EKWATORIAL PARIS 05 16-05-2019 ,2019-16-05,-65.23
ACHAT ALVEUS CLUB LILLE 16-05-2019 ,2019-16-05,-0.16
FACT FLEX DISTRIB PARIS 02 16-05-2019 DEBIT DIFF 32156,2019-16-05,-37.38
FACTURE LA FAB BREST 16-05-2019 COMPTANT 32156,2019-16-05,-82.46
CARTE MANIX FR PARIS 03 16-05-2019 ,2019-16-05,-36.6
ALVEUS MIEL PARIS 12 16-05-2019 ,2019-16-05,-65.8
PVC DISTRIB PARIS 13 16-05-2019 DEBIT DIFFEREE 32156,2019-16-05,-55.93
FRANP BRUXEL 16-05-2019 ,2019-16-05,-4.31
OXYDECOUPE BRUXEL 16-05-2019 ,2019-16-05,-33.08
CB MIIM EDITIONS NANTE 16-05-2019 ,2019-16-05,-0.69
FACTURE MEET PARIS 09 16-05-2019 ,2019-16-05,-61.07
STOCKOMANIA BORDEAUX 16-05-2019 ,2019-16-05,-97.59
JACQUE A DIT PARIS 11 16-05-2019 ,2019-16-05,-26.37
DELIVEROO PARIS 16 16-05-2019 COMPTANT 32156,2019-16-05,-38.77
BRAS ET PIEDS MARS 16-05-2019 DEBIT DIFF 32156,2019-16-05,-81.67
ALVEUS CLUB PARIS 02 16-05-2019 ,2019-16-05,-44.18
SCHWARTZ DELI PARIS 09 16-05-2019 COMPTANT 32156,2019-16-05,-82.3
OKAID SUSHI PERPI 16-05-2019 COMPTANT 32156,2019-16-05,-50.75
CB MOTORCYCLE CLUB PARIS 04 16-05-2019 ,2019-16-05,-78.22
MEET TOULON 16-05-2019 DEBIT DIFFEREE 32156,2019-16-05,-2.56
FACT ALVEUS MIEL MARSEILLE 13 16-05-2019 ,2019-16-05,-55.32
FACTURE CARTE STOK PARIS 08 16-05-2019 COMPTANT 32156,2019-16-05,-5.0
FACT STOKOMANI PERPI 16-05-2019 COMPTANT 32156,2019-16-05,-49.29
SO GLAMOUROUS PERPI 16-05-2019 ,2019-16-05,-9.67
MIIMOSA PARIS 03 16-05-2019 COMPTANT 32156,2019-16-05,-66.51
YUMYUM CHINESE REST TOULON 16-05-2019 ,2019-16-05,-51.75
CB 5 SEC PARIS 20 16-05-2019 COMPTANT 32156,2019-16-05,-6.89
FACT GYM CENTER PARIS 18 16-05-2019 ,2019-16-05,-50.96
CB STOK O MANI PARIS 10 16-05-2019 DEBIT DIFFEREE 32156,2019-16-05,-95.55
DES BRAS EN PLUS COULOM 16-05-2019 ,2019-16-05,-24.9
SO PRESSURE PARIS 01 16-05-2019 ,2019-16-05,-40.93
FRANPRIX PARIS 18 16-05-2019 ,2019-16-05,-43.73
TICKET SO SO SO LYO 16-05-2019 ,2019-16-05,-95.79
ACHAT BGL CRN PARIS 01 16-05-2019 ,2019-16-05,-81.9
MANUFRAN LILLE 16-05-2019 COMPTANT 32156,2019-16-05,-15.1
LA FABRIQUE - COOKIES BORDEAUX 16-05-2019 ,2019-16-05,-62.23
FACTURE GYMLIB PARIS 20 16-05-2019 COMPTANT 32156,2019-16-05,-39.16
PRESS THE BUTTON PARIS 13 16-05-2019 ,2019-16-05,-96.33
FABRI TOILE LILLE 16-05-2019 DEBIT DIFFEREE 32156,2019-16-05,-53.03
CB SO PRESSURE BREST 16-05-2019 ,2019-16-05,-56.53
ATELIER THRUXT PARIS 20 16-05-2019 ,2019-16-05,-97.36
ABONNEMENT HEETCH PARIS 15 16-05-2019 DEBIT DIFFEREE 32156,2019-16-05,-35.23
CB JAC NICE 16-05-2019 COMPTANT 32156,2019-16-05,-50.29
FACTURE OKAID SUSHI BRUXEL 16-05-2019 DEBIT DIFF 32156,2019-16-05,-91.08
WWF PANDA PARIS 15 16-05-2019 ,2019-16-05,-90.92
CERDAN APRR 16-05-2019 DEBIT DIFFEREE 32156,2019-16-05,-68.34
ABONNEMENT JAC PARIS 05 16-05-2019 ,2019-16-05,-53.76
TICKET 5 SEC BREST 16-05-2019 ,2019-16-05,-78.0
PANDA CRAFT PARIS 01 16-05-2019 ,2019-16-05,-95.74
STOK PARIS 02 16-05-2019 ,2019-16-05,-43.78
CB NA! LINGERIE LYON 16-05-2019 DEBIT DIFFEREE 32156,2019-16-05,-96.75
CARTE EKWATEUR PARIS 03 16-05-2019 ,2019-16-05,-6.73
SO PRESS PARIS 11 16-05-2019 DEBIT DIFF 32156,2019-16-05,-14.21
5 SEC PARIS 05 16-05-2019 DEBIT DIFFEREE 32156,2019-16-05,-51.33
TICKET OKAIDI PARIS 06 16-05-2019 DEBIT DIFF 32156,2019-16-05,-53.74
ETCHEBEST REST PARIS 02 16-05-2019 DEBIT DIFFEREE 32156,2019-16-05,-31.26
FABRIQUE LA CHAP 16-05-2019 DEBIT DIFF 32156,2019-16-05,-44.25
TICKET WWF PANDA LILLE 16-05-2019 DEBIT DIFFEREE 32156,2019-16-05,-63.12
PAN DA HOOD PARIS 19 16-05-2019 ,2019-16-05,-5.32
SECONDES PARIS 02 16-05-2019 ,2019-16-05,-94.66
STOCKOMANI COULOM 16-05-2019 DEBIT DIFF 32156,2019-16-05,-96.69
PRELEV CADDIE PLUS PARIS 15 16-05-2019 ,2019-16-05,-41.0
ABONNEMENT COOK FABRIQUE BORDEAUX 16-05-2019 DEBIT DIFFEREE 32156,2019-16-05,-56.67
NA! LINGERIE PARIS 06 16-05-2019 DEBIT DIFF 32156,2019-16-05,-68.08
MOSAIC NICE 16-05-2019 ,2019-16-05,-69.29
CB SO SO SO NICE 16-05-2019 ,2019-16-05,-53.98
ATELIER NA NICE 16-05-2019 DEBIT DIFF 32156,2019-16-05,-76.04
PANDA CRAFT PARIS 17 16-05-2019 DEBIT DIFFEREE 32156,2019-16-05,-74.1
MANUFRAN PARIS 11 16-05-2019 COMPTANT 32156,2019-16-05,-43.85
ETCHEBEST REST LA CHAP 16-05-2019 DEBIT DIFFEREE 32156,2019-16-05,-48.32
FACTURE CARTE FABRI TOILE PARIS 18 16-05-2019 COMPTANT 32156,2019-16-05,-61.25
ABONN DES BRAS EN PLUS PARIS 17 16-05-2019 DEBIT DIFF 32156,2019-16-05,-42.91
QUICK DELIVERY PARIS 17 16-05-2019 COMPTANT 32156,2019-16-05,-77.41
TICKET SCHWARTZ DELI LILLE 16-05-2019 ,2019-16-05,-2.14
ACHAT MANIX FR PARIS 07 16-05-2019 ,2019-16-05,-73.27
TICKET MOTORCYCLE CLUB COULOM 16-05-2019 ,2019-16-05,-13.88
NA! LINGERIE PARIS 12 16-05-2019 DEBIT DIFF 32156,2019-16-05,-85.33
OXYBUL- EVEIL ET JEUX PARIS 01 16-05-2019 COMPTANT 32156,2019-16-05,-36.61
GROS BRAS PARIS 10 16-05-2019 ,2019-16-05,-96.15
TELEPAIEMENT SCHWARTZ DELI PARIS 17 16-05-2019 ,2019-16-05,-4.32
ACHAT SUCYDIST PARIS 09 16-05-2019 DEBIT DIFFEREE 32156,2019-16-05,-67.83
OKAIDI PARIS 06 16-05-2019 DEBIT DIFF 32156,2019-16-05,-9.71
FACTURE CARTE ATELIER THRUXT PARIS 07 16-05-2019 ,2019-16-05,-72.45
FRAN PARIS 02 16-05-2019 ,2019-16-05,-29.26
CARTE CORNER APPLE PARIS 17 16-05-2019 COMPTANT 32156,2019-16-05,-86.01
ABONNEMENT SO GLAMOUROUS NANTE 16-05-2019 COMPTANT 32156,2019-16-05,-41.52
CB GYM LILLE 16-05-2019 ,2019-16-05,-82.91
FABRIQUECOOKIE MARS 16-05-2019 DEBIT DIFFEREE 32156,2019-16-05,-35.66
ABONNEMENT COOK FABRIQUE NICE 16-05-2019 ,2019-16-05,-27.46
CB JAC PARIS 05 16-05-2019 DEBIT DIFFEREE 32156,2019-16-05,-46.8
CB DES BRAS EN PLUS PARIS 13 16-05-2019 DEBIT DIFFEREE 32156,2019-16-05,-75.1
ABONNEMENT FLEX DISTRIB LYON 16-05-2019 ,2019-16-05,-27.74
JACADI PARIS 12 16-05-2019 DEBIT DIFF 32156,2019-16-05,-64.49
SO GLAMOUROUS MONACO 16-05-2019 ,2019-16-05,-87.57
LE PETIT BALLON PARIS 11 16-05-2019 COMPTANT 32156,2019-16-05,-7.79
CARTE FRANCE PERPI 16-05-2019 ,2019-16-05,-98.48
FACT ATELIER NA PARIS 05 16-05-2019 COMPTANT 32156,2019-16-05,-36.16
BRAS ET PIEDS PARIS 11 16-05-2019 COMPTANT 32156,2019-16-05,-84.73
TELEPAIEMENT JACQUE A DIT MONACO 16-05-2019 ,2019-16-05,-4.97
CB DES BRAS EN PLUS PARIS 17 16-05-2019 DEBIT DIFFEREE 32156,2019-16-05,-84.9
FACT COOK FABRIQUE LILLE 16-05-2019 DEBIT DIFF 32156,2019-16-05,-70.85
ACHAT CRAFT MAN PARIS 12 16-05-2019 COMPTANT 32156,2019-16-05,-56.0
ABONNEMENT PRESS THE BUTTON PARIS 09 16-05-2019 DEBIT DIFF 32156,2019-16-05,-31.69
CB GROS BRAS MARS 16-05-2019 DEBIT DIFFEREE 32156,2019-16-05,-42.51
ACHAT MIIM EDITIONS CANNE 16-05-2019 DEBIT DIFFEREE 32156,2019-16-05,-43.13
PRELEV MOTORCYCLE CLUB DRAGUIGN 16-05-2019 DEBIT DIFFEREE 32156,2019-16-05,-77.99
MIIMOSA APRR 16-05-2019 DEBIT DIFFEREE 32156,2019-16-05,-86.1
EKWATORIAL PARIS 09 16-05-2019 DEBIT DIFF 32156,2019-16-05,-82.39
FRANCE MONACO 16-05-2019 ,2019-16-05,-0.95
ABONNEMENT GYM PARIS 20 16-05-2019 COMPTANT 32156,2019-16-05,-9.57
FACTURE CARTE SO PRESSURE NICE 16-05-2019 DEBIT DIFFEREE 32156,2019-16-05,-58.83
FRANCE LYON 16-05-2019 ,2019-16-05,-34.75
STOK O MANI BREST 16-05-2019 COMPTANT 32156,2019-16-05,-52.8
MOSAIC TOULON 16-05-2019 ,2019-16-05,-35.12
CRAFT SHOES SCY EN BRI 16-05-2019 DEBIT DIFF 32156,2019-16-05,-54.5
ABONNEMENT WATT EUR PARIS 04 16-05-2019 ,2019-16-05,-50.72
TICKET PANDA CRAFT PARIS 09 16-05-2019 ,2019-16-05,-63.81
ESSENCE GYM PARIS 16 16-05-2019 ,2019-16-05,-59.76
PVC DISTRIB COULOM 16-05-2019 ,2019-16-05,-11.63
ABONNEMENT OKAIDI LYO 16-05-2019 DEBIT DIFFEREE 32156,2019-16-05,-95.46
ABONN ATELIER THRUXT PARIS 11 16-05-2019 DEBIT DIFFEREE 32156,2019-16-05,-17.78
CARTE ALVEUS CLUB PARIS 19 16-05-2019 ,2019-16-05,-85.28
ACHAT OXYDECOUPE AIX 16-05-2019 DEBIT DIFFEREE 32156,2019-16-05,-43.94
ABONNEMENT CERDAN PARIS 07 16-05-2019 ,2019-16-05,-56.2
FRAN MARS 16-05-2019 COMPTANT 32156,2019-16-05,-91.47
OKAIDI PARIS 09 16-05-2019 ,2019-16-05,-26.55
FACTURE CARTE FRANPRIX LILLE 16-05-2019 ,2019-16-05,-21.85
PANDA CRAFT AIX 16-05-2019 DEBIT DIFFEREE 32156,2019-16-05,-2.9
FACT EKWATORIAL PARIS 12 16-05-2019 DEBIT DIFF 32156,2019-16-05,-84.9
TICKET BGL CRN PARIS 01 16-05-2019 ,2019-16-05,-67.47
MIIM EDITIONS NICE 16-05-2019 ,2019-16-05,-7.61
FACTURE AL-CLUB PARIS 04 16-05-2019 COMPTANT 32156,2019-16-05,-82.14
BAGEL CORN PARIS 19 16-05-2019 DEBIT DIFF 32156,2019-16-05,-55.9
PVC DISTRIB MARSEILLE 13 16-05-2019 COMPTANT 32156,2019-16-05,-48.46
SECONDES PARIS 02 16-05-2019 DEBIT DIFFEREE 32156,2019-16-05,-27.26
FRAN LYO 16-05-2019 ,2019-16-05,-58.12
TELEPAIEMENT MANUFRAN PARIS 20 16-05-2019 DEBIT DIFFEREE 32156,2019-16-05,-41.45
5 A SEC PARIS 20 16-05-2019 ,2019-16-05,-58.87
CB FRAN PARIS 05 16-05-2019 DEBIT DIFF 32156,2019-16-05,-13.87
CB ALICE'S GARDEN CANNE 16-05-2019 ,2019-16-05,-31.37
PRELEV PVC DISTRIB LYON 16-05-2019 ,2019-16-05,-83.0
CARTE MOTORCYCLE CLUB PARIS 17 16-05-2019 DEBIT DIFFEREE 32156,2019-16-05,-19.66
PANDA CRAFT PARIS 10 16-05-2019 COMPTANT 32156,2019-16-05,-25.25
FACTURE CARTE LIVE R PARIS 05 16-05-2019 DEBIT DIFFEREE 32156,2019-16-05,-15.78
CRAFT SHOES NICE 16-05-2019 ,2019-16-05,-53.73
ALVEUS MIEL BREST 16-05-2019 DEBIT DIFFEREE 32156,2019-16-05,-55.81
MANUFRAN SCY EN BRI 16-05-2019 ,2019-16-05,-8.14
CARTE MANIX FR PARIS 20 16-05-2019 ,2019-16-05,-26.14
MEET TOULON 16-05-2019 COMPTANT 32156,2019-16-05,-27.99
FACTURE GYM MONACO 16-05-2019 ,2019-16-05,-60.98
OXYBUL BRUXEL 16-05-2019 DEBIT DIFF 32156,2019-16-05,-14.49
MIIMOSA NICE 16-05-2019 ,2019-16-05,-44.35
FACT OKAID SUSHI TOULON 16-05-2019 ,2019-16-05,-49.31
CB MANIX FR NICE 16-05-2019 DEBIT DIFFEREE 32156,2019-16-05,-68.94
JACAD AIX 16-05-2019 DEBIT DIFF 32156,2019-16-05,-30.36
TELEPAIEMENT SO SO SO PARIS 19 16-05-2019 DEBIT DIFFEREE 32156,2019-16-05,-75.91
FACTURE CARTE ATELIER THRUXT MARS 16-05-2019 ,2019-16-05,-1.47
BGL CRN PARIS 19 16-05-2019 ,2019-16-05,-13.45
JACAD PARIS 01 16-05-2019 COMPTANT 32156,2019-16-05,-23.5
ABONN SO PRESSURE PARIS 15 16-05-2019 ,2019-16-05,-92.12
ABONNEMENT MEET COULOM 16-05-2019 COMPTANT 32156,2019-16-05,-29.89
PRELEV SO GLAMOUROUS LA CHAP 16-05-2019 ,2019-16-05,-94.95
TELEPAIEMENT BAGELSTEIN TOULON 16-05-2019 ,2019-16-05,-14.43
ACHAT WWF PANDA BRUXEL 16-05-2019 DEBIT DIFF 32156,2019-16-05,-15.52
LE BALLON PARIS 13 16-05-2019 ,2019-16-05,-92.53
PVC PLOMBERIE CANNE 16-05-2019 COMPTANT 32156,2019-16-05,-44.3
CARTE NA! LINGERIE LILLE 16-05-2019 COMPTANT 32156,2019-16-05,-74.67
PRELEV PVC DISTRIB PARIS 15 16-05-2019 ,2019-16-05,-95.64
PRESS THE BUTTON MONACO 16-05-2019 ,2019-16-05,-91.15
PAN DA HOOD PARIS 18 16-05-2019 DEBIT DIFFEREE 32156,2019-16-05,-11.13
PRELEV SCHWARTZ DELI BRUXEL 16-05-2019 COMPTANT 32156,2019-16-05,-89.52
CARTE DES BRAS EN PLUS PARIS 20 16-05-2019 DEBIT DIFFEREE 32156,2019-16-05,-44.89
SECONDES PARIS 10 16-05-2019 COMPTANT 32156,2019-16-05,-28.22
CB PANPAN PARIS 03 16-05-2019 ,2019-16-05,-84.42
FACTURE CARTE GYM CENTER PARIS 20 16-05-2019 DEBIT DIFF 32156,2019-16-05,-70.63
PANDA CRAFT TOULON 16-05-2019 ,2019-16-05,-14.41
ABONNEMENT FRANPRIX PARIS 18 16-05-2019 ,2019-16-05,-84.19
STOK LYO 16-05-2019 ,2019-16-05,-50.43
FRANP PARIS 10 16-05-2019 COMPTANT 32156,2019-16-05,-70.5
JACADI LA CHAP 16-05-2019 DEBIT DIFFEREE 32156,2019-16-05,-23.75
STOCKOMANI PARIS 19 16-05-2019 DEBIT DIFF 32156,2019-16-05,-83.87
OXYDECOUPE PARIS 13 16-05-2019 DEBIT DIFF 32156,2019-16-05,-78.72
TELEPAIEMENT OKAIDI PARIS 15 16-05-2019 DEBIT DIFFEREE 32156,2019-16-05,-90.89
CARTE CERDAN SCY EN BRI 16-05-2019 ,2019-16-05,-38.1
5ASEC BRUXEL 16-05-2019 COMPTANT 32156,2019-16-05,-14.5
BRAS ET PIEDS PARIS 06 16-05-2019 ,2019-16-05,-88.26
PANDA CRAFT PARIS 10 16-05-2019 COMPTANT 32156,2019-16-05,-58.53
FACTURE CARTE EVEIL DOUCEUR PARIS 12 16-05-2019 DEBIT DIFFEREE 32156,2019-16-05,-81.28
ATTELAGE BRUXEL 16-05-2019 DEBIT DIFFEREE 32156,2019-16-05,-92.77
ABONNEMENT JAC PARIS 19 16-05-2019 ,2019-16-05,-81.03
CARTE 5ASEC LILLE 16-05-2019 ,2019-16-05,-72.95
CADDIE PLUS LYON 16-05-2019 ,2019-16-05,-83.44
FABRIQUECOOKIE BRUXEL 16-05-2019 ,2019-16-05,-96.69
ABONNEMENT OKAID SUSHI PARIS 18 16-05-2019 COMPTANT 32156,2019-16-05,-48.74
ACHAT STOCKOMANIA PARIS 15 16-05-2019 COMPTANT 32156,2019-16-05,-67.73
TELEPAIEMENT GYM PARIS 07 16-05-2019 ,2019-16-05,-56.55
COOK FABRIQUE PARIS 07 16-05-2019 ,2019-16-05,-75.73
FACTURE CARTE ATELIER NA PERPI 16-05-2019 ,2019-16-05,-80.17
MIIM EDITIONS PARIS 19 16-05-2019 DEBIT DIFF 32156,2019-16-05,-88.65
FACTURE NA! LINGERIE PARIS 14 16-05-2019 DEBIT DIFFEREE 32156,2019-16-05,-18.44
TELEPAIEMENT JACADI PARIS 07 16-05-2019 ,2019-16-05,-13.01
ABONNEMENT EK ENGINEERING PARIS 17 16-05-2019 ,2019-16-05,-65.85
LE BALLON BREST 16-05-2019 ,2019-16-05,-69.36
DADA MARKET PARIS 02 16-05-2019 COMPTANT 32156,2019-16-05,-62.18
HEE BORDEAUX 16-05-2019 ,2019-16-05,-41.35
LEGIFRANCE PARIS 11 16-05-2019 DEBIT DIFFEREE 32156,2019-16-05,-10.2
PAN DA HOOD DRAGUIGN 16-05-2019 COMPTANT 32156,2019-16-05,-43.45
FACTURE SO PRESSURE PARIS 01 16-05-2019 ,2019-16-05,-67.41
PLUS OU MOINS AIX 16-05-2019 COMPTANT 32156,2019-16-05,-95.18
CORNER APPLE APRR 16-05-2019 COMPTANT 32156,2019-16-05,-78.56
TICKET DISTRIB PARIS 06 16-05-2019 ,2019-16-05,-71.7
WATT EUR BRUXEL 16-05-2019 COMPTANT 32156,2019-16-05,-87.83
ABONNEMENT PANDA CRAFT PERPI 16-05-2019 ,2019-16-05,-19.57
HEE PARIS 17 16-05-2019 COMPTANT 32156,2019-16-05,-0.91
ACHAT PANDA CRAFT PARIS 11 16-05-2019 COMPTANT 32156,2019-16-05,-36.84
FACTURE CARTE LE GRAND BALLON PARIS 10 16-05-2019 ,2019-16-05,-84.08
TICKET FABRIQUE COOKIES MARSEILLE 13 16-05-2019 DEBIT DIFFEREE 32156,2019-16-05,-89.43
CARTE SO PRESSURE LYON 16-05-2019 DEBIT DIFFEREE 32156,2019-16-05,-75.48
EKWATORIAL CANNE 16-05-2019 ,2019-16-05,-81.87
OXYDECOUPE PARIS 12 16-05-2019 DEBIT DIFF 32156,2019-16-05,-96.77
EKWATORIAL PARIS 17 16-05-2019 ,2019-16-05,-39.82
FABRIQUE COOKIES MARSEILLE 13 16-05-2019 ,2019-16-05,-71.16
CB JACADI PARIS 16 16-05-2019 DEBIT DIFF 32156,2019-16-05,-88.48
FACT YUMYUM CHINESE REST PARIS 15 16-05-2019 DEBIT DIFFEREE 32156,2019-16-05,-39.71
SO PRESSURE PARIS 01 16-05-2019 DEBIT DIFF 32156,2019-16-05,-7.87
ABONN NA! LINGERIE TOULON 16-05-2019 DEBIT DIFF 32156,2019-16-05,-90.74
STOK AIX 16-05-2019 COMPTANT 32156,2019-16-05,-27.13
MOSAIC PARIS 08 16-05-2019 COMPTANT 32156,2019-16-05,-25.42
BAGEL CORN PARIS 20 16-05-2019 DEBIT DIFFEREE 32156,2019-16-05,-68.74
ALVEUS CLUB PARIS 03 16-05-2019 ,2019-16-05,-92.75
FRANP BREST 16-05-2019 ,2019-16-05,-53.82
PRESS THE BUTTON BORDEAUX 16-05-2019 ,2019-16-05,-67.55
PRELEV FABRI TOILE PARIS 03 16-05-2019 ,2019-16-05,-51.1
ABONN MOSAIC PARIS 16 16-05-2019 ,2019-16-05,-35.57
FACTURE CARTE PLUS OU MOINS NANTE 16-05-2019 ,2019-16-05,-78.52
DADA MARKET SCY EN BRI 16-05-2019 COMPTANT 32156,2019-16-05,-77.69
FRANCE LILLE 16-05-2019 DEBIT DIFF 32156,2019-16-05,-42.65
DISTRIB PARIS 01 16-05-2019 DEBIT DIFF 32156,2019-16-05,-93.97
TELEPAIEMENT ATELIER NA PARIS 16 16-05-2019 DEBIT DIFF 32156,2019-16-05,-19.06
FLEX DISTRIB PARIS 18 16-05-2019 COMPTANT 32156,2019-16-05,-27.91
ABONNEMENT EVEIL DOUCEUR PARIS 12 16-05-2019 ,2019-16-05,-47.87
CARTE PETITS BRAS PARIS 17 16-05-2019 DEBIT DIFFEREE 32156,2019-16-05,-78.21
MANIX FR APRR 16-05-2019 DEBIT DIFF 32156,2019-16-05,-87.27
FACTURE CADDIE PLUS PERPI 16-05-2019 ,2019-16-05,-3.45
EKWATEUR LYO 16-05-2019 DEBIT DIFFEREE 32156,2019-16-05,-64.31
ABONNEMENT YUMYUM CHINESE REST LILLE 16-05-2019 ,2019-16-05,-46.69
